e_startdate,a_id,firstname,lastname,number_of_paintings
1905,7289,Stéphanie Constance,Bourdelle,4
1905,7599,Charles,Peccatte,4
1905,7608,Léon Victor de la,Quintinie,4
1905,7635,Marie-Paule,Séailles,4
1905,7762,Paul,Bayart,4
1905,8327,Johannes Mattheus,Graadt van Roggen,4
1905,8774,Arnošt,Hofbauer,4
1905,8785,Jan Angelo,Zeyer,4
1905,9328,Stewart,Orr,4
1905,9331,Dorothy Carleton,Smyth,4
1905,9435,Louis van der,Tonge,4
1905,9441,Jan Harm,Weijns,4
1905,9526,Elisabeth,Adriani,4
1905,9548,Paulus,Bodifée,4
1905,9599,Coenraad Matthias,Garms,4
1905,9610,Jan Hendrik Leonard,Hanau,4
1905,9625,Adriaan,Keus,4
1905,9644,Jacob Cornelis,Snoeck,4
1905,9645,Cornelis,Spoor,4
1905,9647,Anna Maria van de,Stork-Kruyff,4
1905,10102,Jan Arie,Versteeg,4
1905,12526,Alex,Denonne,4
1905,71,Béla,Czóbel,3
1905,83,Maurice,Denis,3
1905,87,Georges-Olivier,Desvallières,3
1905,191,Georg,Kolbe,3
1905,194,Nikolay,Krymov,3
1905,205,Eugène,Laermans,3
1905,273,Alexsey,Morgunov,3
1905,278,Elie,Nadelman,3
1905,306,Gaetano,Previati,3
1905,308,Hans,Purrmann,3
1905,326,Romolo,Romani,3
1905,330,Henri,Rousseau,3
1905,378,Maurice,Sterne,3
1905,380,Sergey,Sudyekin,3
1905,438,"Gregor von, the elder",Bochmann,3
1905,442,Robert,Breyer,3
1905,448,Ludwig,Dill,3
1905,457,Otto,Friedrich,3
1905,459,Carlos,Grethe,3
1905,460,Rudolf,Gudden,3
1905,466,Robert von,Haug,3
1905,479,Albert von,Keller,3
1905,492,Heinrich Eduard,Linde-Walther,3
1905,493,Adolf,Luntz,3
1905,577,Carl,Strathmann,3
1905,579,Hans,Thoma,3
1905,601,Ferdinand,Andri,3
1905,604,Maximilian,Lenz,3
1905,640,Maximilian,Liebenwein,3
1905,650,Léon,Frédéric,3
1905,654,Anton,Bachmann,3
1905,666,Gebhard,Fugel,3
1905,671,Max,Heilmaier,3
1905,679,Heinrich,Waderé,3
1905,685,Felix,Bürgers,3
1905,690,Eugene,Dekkert,3
1905,705,Emanuel,Hegenbarth,3
1905,706,Adolf,Hengeler,3
1905,714,Albert,Lamm,3
1905,730,Julius,Seyler,3
1905,948,Hans,Völcker,3
1905,954,Sophie,Wolff,3
1905,999,Giovanni,Fattori,3
1905,1012,Attilio,Pratella,3
1905,1025,Giovanni Battista,Costantini,3
1905,1032,Raffaele,Tafuri,3
1905,1035,Cesare,Vianello,3
1905,1042,Pietro Bianco,Bortoluzzi,3
1905,1045,Traiano,Chitarin,3
1905,1047,Bartolomeo,Bezzi,3
1905,1104,Luigi,Selvatico,3
1905,1105,Gugliemo,Talamini,3
1905,1258,Adolf,Oberländer,3
1905,1261,Lucien,Simon,3
1905,1324,Honoré,Daumier,3
1905,1337,Caesar,Kunwald,3
1905,1338,János,Vaszary,3
1905,1361,Eugen,Kirchner,3
1905,1441,Carl,Albrecht,3
1905,1446,Eugen Felix Prosper,Bracht,3
1905,1447,Otto Heinrich,Engel,3
1905,1453,Arthur,Kampf,3
1905,1519,Rudolf,Hause,3
1905,1542,Nándor,Katona,3
1905,1610,Béla,Gross,3
1905,1666,Max,Kuschel,3
1905,1712,Gustave,Loiseau,3
1905,1721,André,Bourgeois,3
1905,1725,Jeanne,Duranton,3
1905,1753,Alexandre,Marcette,3
1905,1781,Arturo,Rietti,3
1905,1866,Ivan Georgievic,Gugunava,3
1905,1907,A. P.,Tokarev,3
1905,2057,Stepan Petrovich,Yaremich,3
1905,2215,Julian Alden,Weir,3
1905,2229,Emmi,Walther,3
1905,2282,Alice,Ronner,3
1905,2286,Clémentine Hélène,Dufau,3
1905,2306,Josef,Beyer,3
1905,2347,Alexander Demetrius,Goltz,3
1905,2379,Johan,Akkeringa,3
1905,2416,Edmond,Aman-Jean,3
1905,2419,Lionello,Balestrieri,3
1905,2433,Henri,Déziré,3
1905,2434,Raoul,Du Gardier,3
1905,2436,William Julien Émile Édouard,Laparra,3
1905,2437,Jean-Paul,Laurens,3
1905,2448,Hector,Astié,3
1905,2457,Ignacio,Zuloaga,3
1905,2472,Rudolf,Junk,3
1905,2538,Siebe Johannes ten,Cate,3
1905,2571,Oszkár,Glatz,3
1905,2606,William,Degouve de Nuncques,3
1905,2610,Lajos,Gulácsy,3
1905,2620,Ida,Beer-Goertz,3
1905,2712,Józef,Brandt,3
1905,2719,Franz von,Defregger,3
1905,2724,August,Fink,3
1905,2728,Walter,Geffcken,3
1905,2731,Edmund,Harburger,3
1905,2732,Adolf,Heller,3
1905,2743,Alfred,Kowalski,3
1905,2746,Karl,Küstner,3
1905,2756,Wilhelm,Löwith,3
1905,2765,Franz,Roubaud,3
1905,2774,Albert Friedrich,Schröder,3
1905,2778,Franz Xaver,Simm,3
1905,2782,Leopold Otto,Strützel,3
1905,2785,Walter,Thor,3
1905,2791,Rudolf Bernhard,Willmann,3
1905,2793,Wenzel,Wirkner,3
1905,2797,Knut Axel,Hansen,3
1905,2824,Charles,Hermans,3
1905,2940,John Singer,Sargent,3
1905,3076,Francisco de,Goya,3
1905,3164,Léon Maxime,Giran-Max,3
1905,3188,Hans,Emmenegger,3
1905,3207,Hans,Hammer,3
1905,3270,August,Lüdecke,3
1905,3676,Stanislas,Lépine,3
1905,3718,Alexander Max,Koester,3
1905,3728,Peter Paul,Müller,3
1905,3738,Leonhard,Sandrock,3
1905,3745,Fritz,Thaulow,3
1905,3748,Pablo,Uranga,3
1905,4001,James Whitelaw,Hamilton,3
1905,4003,John,Terris,3
1905,4203,John Robert Keitley,Duff,3
1905,4204,Johannes Cornelis van,Essen,3
1905,4205,Paul Joseph Constantin,Gabriël,3
1905,4229,Arnold Hendrik,Koning,3
1905,4242,Johannes Cornelis,Pabst,3
1905,4245,Willem Elisa,Roelofs,3
1905,4258,Gustav,Bechler,3
1905,4281,Jan Hillebrand,Wijsmuller,3
1905,4282,Jacob Abraham,Zon,3
1905,4283,Willem de,Zwart,3
1905,4326,Vilmos,Nagy,3
1905,4355,Zdenka,Braunerová,3
1905,4360,Henri,Brugnot,3
1905,4374,Juan,Cardona y Tío,3
1905,4406,René-Charles-Louis,Debraux,3
1905,4414,Louis Bidegaray,Delfosse,3
1905,4435,Frederick Carl,Frieseke,3
1905,4440,Celesztin,Pallya,3
1905,4453,Lorand,Zubriczky,3
1905,4458,Karoly,Telepy,3
1905,4459,Károly,Reinhard,3
1905,4462,Imre,Knopp,3
1905,4466,János,Tornyai,3
1905,4475,Zsigmond,Vajda,3
1905,4479,William Turner,Dannat,3
1905,4480,Béla,Spanyi,3
1905,4481,Andor,Boruth,3
1905,4516,Miksa,Timár-Thein,3
1905,4654,David August,Wallin,3
1905,4665,Anna,Nordgren,3
1905,4668,Carl,Johansson,3
1905,4746,Otto,Sinding,3
1905,4937,Nicolaas,Bastert,3
1905,4940,Jacobus Simon Hendrik,Kever,3
1905,4956,Menso,Kamerlingh Onnes,3
1905,4959,Marius Alexander Jacques,Bauer,3
1905,4966,Marius van der,Maarel,3
1905,5006,Otto,Wagner,3
1905,5015,Rudolf von,Alt,3
1905,5280,Jules-Abel,Faivre,3
1905,5286,Auguste Raphael,Fountaine,3
1905,5300,Marguerite,Vallet-Gilliard,3
1905,5311,Maurice Georges Adolphe,Guéroult,3
1905,5315,Stephen,Haweis,3
1905,5318,Cécile,Hertz,3
1905,5335,Charles-Edmond,Kayser,3
1905,5341,Jules Raymond,Koenig,3
1905,5389,Wilfrid-Gabriel,De Glehn,3
1905,5408,Sydney,Lee,3
1905,5532,Christoffel,Bisschop,3
1905,5545,Willy,Hamacher,3
1905,5604,Robert,Weise,3
1905,5606,Karl,Wendel,3
1905,5721,Friedrich,Heyser,3
1905,5833,Constantin,Artachino,3
1905,5838,Carlo,Balestrini,3
1905,5840,Emile,Barau,3
1905,5852,Aage,Bertelsen,3
1905,5891,William Merritt,Chase,3
1905,5916,Lorenzo,Delleani,3
1905,5928,Paul Walter,Ehrhardt,3
1905,5933,Malthe,Engelsted,3
1905,5936,Alois,Erdtelt,3
1905,5950,Albert Joseph,Franke,3
1905,5956,Alexander,Fuks,3
1905,5960,Max,Gaisser,3
1905,5974,Simon,Glücklich,3
1905,5977,Emilio,Gola,3
1905,5983,Nicolas,Grant,3
1905,5987,Vittorio,Guaccimanni,3
1905,6013,Gerke,Henkes,3
1905,6019,Miguel,Hernández Nájera,3
1905,6035,Harald Martin Hansen,Holm,3
1905,6041,Vojtěch,Hynais,3
1905,6046,Robert Ives,Browne,3
1905,6048,Hendrik Willebrord,Jansen,3
1905,6055,Pio,Joris,3
1905,6072,Karel,Klinkenberg,3
1905,6083,Antonie Louis,Koster,3
1905,6121,Kimon,Loghi,3
1905,6125,Guglielmo Amedeo,Lori,3
1905,6135,Antonio,Mancini,3
1905,6145,Enrique,Martínez Cubells y Ruiz,3
1905,6179,Georgette,Meunier,3
1905,6184,Wally,Moes,3
1905,6192,Hugo,Mühlig,3
1905,6196,Wilhelm,Müller-Schönefeld,3
1905,6209,Carl August Heinrich Ferdinand,Oesterley,3
1905,6217,Gheorge,Petrașcu,3
1905,6255,Paul Philip,Rink,3
1905,6257,Antonio,Rizzi,3
1905,6261,Albert,Roelofs,3
1905,6274,Edouard,Saglio,3
1905,6285,Martinus,Schildt,3
1905,6288,Mathias,Schmid,3
1905,6319,Alfredo,Souto Cuero,3
1905,6323,Piotr,Stachiewicz,3
1905,6330,Albert Edward,Sterner,3
1905,6333,Ipolit,Strambulescu,3
1905,6370,Aletta,Thol-Ruijsch,3
1905,6375,Nicolae,Vermont,3
1905,6385,Maria Wilhelmina,Wandscheer,3
1905,6411,Edoardo,Gordigiani,3
1905,6429,Giuseppe Adolfo,Feragutti Visconti,3
1905,6440,Ernst,Kreidolf,3
1905,6454,Attilio,Sacchetto,3
1905,6460,Karl,Tichy,3
1905,6557,Periklis,Pantazis,3
1905,6560,Joaquim,Mir Trinxet,3
1905,6593,Karl,Hirschmann,3
1905,6599,August,Koch [Stuttgart],3
1905,6602,Juan,Kronfuss,3
1905,6614,Karl,Tittrich,3
1905,6627,Richard,Eschke,3
1905,7054,André,Ulmann,3
1905,7248,François de,Marliave,3
1905,7263,Jules-Jean-Antoine,Baric,3
1905,7266,Edouard,Benedictus,3
1905,7275,Jean François,Biette,3
1905,7286,Louis Daniel,Bouchet,3
1905,7288,Maurice,Boudot-Lamotte,3
1905,7551,Gari,Melchers,3
1905,7570,Pierre,Martin,3
1905,7587,Paul Franz,Namur,3
1905,7598,Louis Claude,Paviot,3
1905,7602,Théo,Petit,3
1905,7603,Mathis,Picard,3
1905,7605,Robert Antoine,Pinchon,3
1905,7607,René,Prath,3
1905,7629,Ethel,Sands,3
1905,7655,André,Triou,3
1905,7662,Benjamin,Viau,3
1905,8739,Domenico,Baccarini,3
1905,8793,Poul Simon,Christiansen,3
1905,9326,Monro Scott,Orr,3
1905,9329,Ernest Archibald,Taylor,3
1905,9333,Helen Paxton,Brown,3
1905,9334,John Quinton,Pringle,3
1905,9371,Johan,Gabriëlse,3
1905,9375,Gerrit David,Gratama,3
1905,9378,Engelina Helena,Hameetman-Schlette,3
1905,9428,Coba,Ritsema,3
1905,9431,Egbert Rubertus Derk,Schaap,3
1905,9442,Hendrik Jan,Wolter,3
1905,9553,Henriëtte Sophia,Asscher,3
1905,9567,Ludolph Georg Julius,Berkemeyer,3
1905,9576,Anne Marinus,Broeckman,3
1905,9581,Corneille Henri,Dee,3
1905,9603,Johan,Gebhard,3
1905,9631,August Johannes Le,Gras,3
1905,9633,Theodorus Frederik Carel,Meeles,3
1905,9639,Corrie,Boellaard,3
1905,9641,Henri,Savrij,3
1905,9642,David,Schulman,3
1905,9759,Maria,Philipse,3
1905,10930,Rudolf,Dammeier,3
1905,10946,Albert,Hertel,3
1905,10966,Franz,Stassen,3
1905,11568,Johannes Josephus,Aarts,3
1905,12216,Leonardo,Bistolfi,3
1905,12249,Odoardo,Gelli,3
1905,12525,A.,De Kat,3
1905,7,Piet,Mondrian,2
1905,15,Giacomo,Balla,2
1905,44,Patrick Henry,Bruce,2
1905,47,Max,Buri,2
1905,132,Paul,Gauguin,2
1905,136,Augusto,Giacometti,2
1905,137,Giovanni,Giacometti,2
1905,192,Käthe,Kollwitz,2
1905,251,Alfred Henry,Maurer,2
1905,349,Giovanni,Segantini,2
1905,391,Petr Savvič,Utkin,2
1905,432,Jacob,Alberts,2
1905,454,Konrad,Fehr,2
1905,468,Thomas Theodor,Heine,2
1905,471,Fritz,Herzog,2
1905,472,Otto,Hettner,2
1905,475,Heinrich,Hübner,2
1905,488,Reinhold,Lepsius,2
1905,491,Helmuth,Liesegang,2
1905,494,Fritz,Mackensen,2
1905,500,Fritz,Overbeck,2
1905,506,"Otto, the younger",Reiniger,2
1905,508,Robert Ludwig,Richter,2
1905,509,Rudolf,Riemerschmid,2
1905,511,Alexander,Schmidt-Michelsen,2
1905,514,Eugen,Spiro,2
1905,582,Alice,Trübner,2
1905,590,Franz,Christophe,2
1905,592,Julius,Klinger,2
1905,593,Waldemar,Rösler,2
1905,639,Charles Robert,Ashbee,2
1905,644,Jef,Leempoels,2
1905,649,Richard,Harlfinger,2
1905,655,Valentin,Kraus,2
1905,656,Alfons,Siber,2
1905,664,Balthasar,Schmidt,2
1905,665,Josef,Guntermann,2
1905,670,Ludwig,Glötzle,2
1905,672,Theodor,Winter,2
1905,674,Kaspar,Schleibner,2
1905,676,Josef,Flossmann,2
1905,678,Georg,Busch,2
1905,695,Max,Esterle,2
1905,698,Antonio de la,Gandara,2
1905,704,Thomas Alexander,Harrison,2
1905,713,Heinrich,Knirr,2
1905,720,Paul,Neuenborn,2
1905,726,Adolf,Robbi,2
1905,731,Franz,Skarbina,2
1905,734,Willem Bastiaan,Tholen,2
1905,735,Adolf,Thomann,2
1905,737,Charles,Vetter,2
1905,739,Walter,Waentig,2
1905,740,Albert,Weisgerber,2
1905,742,Alfred,Withers,2
1905,748,Adolf,Zdrazila,2
1905,762,Stephan,Filipkiewicz,2
1905,818,Ferdinand,Dorsch,2
1905,825,Friedrich,Fehr,2
1905,880,Erich,Kuithan,2
1905,940,Julien-Gustave,Gagliardini,2
1905,976,Alfred,Smith,2
1905,993,Baldassare,Longoni,2
1905,1011,Giuseppe de,Sanctis,2
1905,1022,Vincenzo,Migliaro,2
1905,1037,Emanuele,Brugnoli,2
1905,1039,Eugen von,Blaas,2
1905,1055,Alessandro,Battaglia,2
1905,1067,Giovanni,Vianello,2
1905,1114,Gennaro,Favai,2
1905,1161,Ernestina,Orlandini,2
1905,1213,Emilie,Hallavanya,2
1905,1225,Stanisław,Lentz,2
1905,1236,Julius,Hess,2
1905,1240,Hans,Müller-Dachau,2
1905,1259,Paul,Roloff,2
1905,1284,Paul,Bach,2
1905,1317,Sandor,Nyilasy,2
1905,1325,Eugène,Delacroix,2
1905,1336,János,Thorma,2
1905,1341,Richard,Müller,2
1905,1354,Ludwig von,Herterich,2
1905,1448,Oskar,Frenzel,2
1905,1463,Paul Friedrich,Meyerheim,2
1905,1471,Hugo,Vogel,2
1905,1534,Rezső Sándor,Cserna,2
1905,1543,Jenő,Keményffy,2
1905,1551,László,Kézdi Kovács,2
1905,1570,Ernst,Liebermann,2
1905,1600,Hans,Weber-Tyrol,2
1905,1628,Zsófia,Strobl,2
1905,1629,Béla,Dery,2
1905,1646,Hans von,Faber du Faur,2
1905,1707,Johan Barthold,Jongkind,2
1905,1708,Camille,Pissarro,2
1905,1718,Erzsébet,Szegfy,2
1905,1719,Hugues de,Beaumont,2
1905,1724,Germaine,Druon,2
1905,1728,Ernest Joseph,Laurent,2
1905,1761,Georges Guillaume,Roger,2
1905,1839,Abraham,Hermanjat,2
1905,1854,Antal,Neogrady,2
1905,1862,D.,Varapaev,2
1905,1869,Bertalan,Pór,2
1905,1895,Boris Nikolaevič,Lipkin,2
1905,1916,Aleksandr Georgievich,Yakimchenko,2
1905,1922,Michail Semenovič,Pyrin,2
1905,1944,Charles Haslewood,Shannon,2
1905,1958,Emilie,Charmy,2
1905,1982,Antal,Berkes,2
1905,1983,Endre Komaromi,Kacz,2
1905,2015,Tatjana,Lugowskaya,2
1905,2016,Filipp,Malyavin,2
1905,2068,László,Paál,2
1905,2219,Mahonri Mackintosh,Young,2
1905,2226,Henriette,Ronner,2
1905,2238,Maria,Laumen,2
1905,2248,Ethel Quixano,Henriques,2
1905,2300,Ludvík,Kuba,2
1905,2324,Sina,Mesdag van Houten,2
1905,2376,Il'ya,Ostroukhov,2
1905,2383,Victor,Bauffe,2
1905,2390,Théophile de,Bock,2
1905,2404,Alexandre-Joseph,Alexandrovitch,2
1905,2426,Maurice,Bompard,2
1905,2452,Alfred,Roll,2
1905,2465,Joža,Úprka,2
1905,2477,Vilhelm Emanuel,Behm,2
1905,2480,Gunnar August,Hallström,2
1905,2482,Axel,Fahlcrantz,2
1905,2483,Henry,Barillot,2
1905,2503,Olle,Hjortzberg,2
1905,2509,François,Beauck,2
1905,2591,Elena,Luksch-Makowsky,2
1905,2635,Theodor,Elfert,2
1905,2646,Eduard,Boss,2
1905,2689,Alfred,Mohrbutter,2
1905,2690,Charles J.,Palmie,2
1905,2706,"Julius, the younger",Adam,2
1905,2717,Gilbert von,Canal,2
1905,2721,Adolf,Echtler,2
1905,2725,Walter,Firle,2
1905,2729,Josua von,Gietl,2
1905,2738,Johann Daniel,Holz,2
1905,2741,Hermann,Kaulbach,2
1905,2742,Hermann,Knopf,2
1905,2745,August,Kühles,2
1905,2753,Karl,Gussow,2
1905,2758,Pius Ferdinand,Messerschmitt,2
1905,2761,Gino,Parin,2
1905,2772,Leopold,Schonchen,2
1905,2773,Julius,Schrag,2
1905,2775,Raffael,Schuster-Woldan,2
1905,2777,Carl Wilhelm Anton,Seiler,2
1905,2786,Emil,Uhl,2
1905,2796,Ludwig von,Zumbusch,2
1905,2823,Victor Olivier,Gilsoul,2
1905,2839,Armand,Rassenfosse,2
1905,2883,Mikoláš,Aleš,2
1905,2923,Jean,Béraud,2
1905,2929,Jules,Chéret,2
1905,2945,Jean,Veber,2
1905,2966,Henri,Dabadie,2
1905,2970,Marie,Gautier,2
1905,2983,Henri Pierre,Paillard,2
1905,2992,Joseph,Saint-Germier,2
1905,3024,Wilhelm,List,2
1905,3048,Alexandre,Urbain,2
1905,3166,Henriette,Jeanniot,2
1905,3174,René,Thiry,2
1905,3241,Alexandre,Perrier,2
1905,3279,Ernst,Müller-Bernburg,2
1905,3286,Ulrich Wilhelm,Züricher,2
1905,3306,Burkhard,Mangold,2
1905,3334,Adolphe,Magrini,2
1905,3335,Carlo,Fornara,2
1905,3341,Robert Anning,Bell,2
1905,3352,Henri Gabriel,Ibels,2
1905,3386,Alfred,Lombard,2
1905,3476,Vilém,Hejda,2
1905,3504,Helena,Emingerová,2
1905,3685,René,Billotte,2
1905,3692,Andre,Dauchez,2
1905,3698,Ludvig,Find,2
1905,3711,Heinrich,Hermanns,2
1905,3717,Anna E.,Kerling,2
1905,3719,Peder Severin,Krøyer,2
1905,3724,Adolf,Maennchen,2
1905,3746,Grosvenor,Thomas,2
1905,3750,Kristian,Zahrtmann,2
1905,3846,Mikhail,Boskin,2
1905,3851,Yakov,Kalinichenko,2
1905,3860,E. G.,Tarasova,2
1905,3864,Aleksey,Shchusev,2
1905,3865,S. V.,Dubrovsky,2
1905,3868,Joachim von,Bülow,2
1905,3913,Ludwig,Sigmundt,2
1905,3935,Jaroslav,Panuška,2
1905,3988,Agnes,Raeburn M.,2
1905,4015,Käthe,Hoch-Wilsing,2
1905,4029,Sabine,Licht,2
1905,4030,Maria Magdalena,Lüdders,2
1905,4033,Elsa,Plach,2
1905,4034,Rosina,Pollak,2
1905,4196,Frederik Jacobus van Rossum du,Chattel,2
1905,4200,Jacob,Dooyewaard,2
1905,4201,August von,Brandis,2
1905,4206,Salomon,Garf,2
1905,4217,Hendrik Johannes,Haverman,2
1905,4232,Edzard,Koning,2
1905,4235,Willem,Maris,2
1905,4236,Willem,Martens,2
1905,4238,Hendrik Willem,Mesdag,2
1905,4267,Jan Hendrik Willem Maurits,Schreuder van de Coolwijk,2
1905,4270,"Willem, the elder",Steelink,2
1905,4272,Louis Willem van,Soest,2
1905,4278,Herman Johannes van der,Weele,2
1905,4315,Carl,Kappstein,2
1905,4316,Carl,Langhammer,2
1905,4338,Madeleine Jeanne,Lemaire,2
1905,4339,Paul,Chabas,2
1905,4343,Tony,Robert-Fleury,2
1905,4344,Pierre,Lagarde,2
1905,4346,Jean Baptiste Edouard,Detaille,2
1905,4347,Berthe,Bourgonnier-Claude,2
1905,4348,Eugène,Bourgouin,2
1905,4354,Ferdinand-Jules-Albert,Gosselin,2
1905,4361,Jean Henri,Zuber,2
1905,4362,Edouard,Brunel,2
1905,4369,Charles C. J.,Hoffbauer,2
1905,4370,Bolesław,Buyko,2
1905,4371,Louis Emile,Adan,2
1905,4373,Denis Pierre,Bergeret,2
1905,4378,Jules Joseph,Lefebvre,2
1905,4382,Léon,Cauvy,2
1905,4383,Cécile,Cavaillé-Coll,2
1905,4385,Ernest Ponthier de,Chamaillard,2
1905,4395,Paul,Cohen-Portheim,2
1905,4400,Adolphe,Cossard,2
1905,4409,Georges,Décote,2
1905,4420,Alfred Paul Marie Panon Desbassayns,Richemont,2
1905,4424,Emile,Friant,2
1905,4427,Ernest,Quost,2
1905,4434,Walter,Gay,2
1905,4436,Harry van der,Weyden,2
1905,4438,Charles Morris,Young,2
1905,4446,Cornelia,Paczka Wagner,2
1905,4452,Béla,Endre,2
1905,4460,Geza,Peske,2
1905,4461,Julius,Agghazy,2
1905,4463,Géza,Vastagh,2
1905,4464,József,Karvaly,2
1905,4469,Lajos,Deák-Ébner,2
1905,4473,Oscar,Mendlick,2
1905,4474,Aladár,Edvi Illés,2
1905,4478,Erno,Marko,2
1905,4490,Herbert Edwin Pelham,Hughes-Stanton,2
1905,4493,Horace Mann,Livens,2
1905,4495,Solomon Joseph,Solomon,2
1905,4499,John Macallan,Swan,2
1905,4501,Arnold,Gara,2
1905,4510,Antal,Szirmai,2
1905,4520,Gyula,Benczúr,2
1905,4522,Sándor,Bihari,2
1905,4569,Ernő,Foerk,2
1905,4650,Anton,Genberg,2
1905,4671,Axel,Törneman,2
1905,4687,Ture Nikolaus,Cederström,2
1905,4904,Niels Vinding,Dorph,2
1905,4905,Knud Erik,Larsen,2
1905,4917,Regina Sofia,Bobeck,2
1905,4922,Károly,Lotz,2
1905,5007,Robert von,Bach,2
1905,5012,Felician von,Myrbach-Rheinfeld,2
1905,5228,Henry,Monnier,2
1905,5263,Jean,Deville,2
1905,5265,Alice Dick,Dumas,2
1905,5272,Paul-Michel,Dupuy,2
1905,5273,Emile-Arthur,Duray,2
1905,5278,Jean Georges,Cornélius,2
1905,5289,Suzanne,Frémont,2
1905,5299,Numa François,Gillet,2
1905,5304,,Grass Mick,2
1905,5305,Albert-Guillaume,Grenier,2
1905,5310,Anton,Gregoritsch,2
1905,5317,Henri,Hélis,2
1905,5321,Anna Hope,Hudson,2
1905,5324,Georges-Arthur,Jacquin,2
1905,5327,Léonce Joseph V. de,Joncières,2
1905,5328,Valdemar,Jørgensen,2
1905,5330,Emile,Joseph-Rignault,2
1905,5338,Judith,Klausner,2
1905,5340,Tristan,Klingsor,2
1905,5387,Grace,Westray,2
1905,5388,Francis J. P.,Bate,2
1905,5391,Ethel,Walker,2
1905,5413,Frank Lewis,Emanuel,2
1905,5421,Mary,McEvoy,2
1905,5429,Alfeo,Argentieri,2
1905,5436,Józef,Czajkowski,2
1905,5440,Ferdynand,Ruszczyc,2
1905,5477,Nikolaus,Schmid-Dietenheim,2
1905,5536,David Young,Cameron,2
1905,5541,Maurice,Greiffenhagen,2
1905,5548,Franz,Horadam,2
1905,5614,James,Charles,2
1905,5622,Alfred H. R.,Thornton,2
1905,5624,Mark,Fisher,2
1905,5627,Maxwell,Armfield,2
1905,5631,F. H. S.,Shepherd,2
1905,5634,J. Langton,Barnard,2
1905,5639,Johannes,Kragh,2
1905,5727,Hedwig,Rumpelt,2
1905,5729,Emil,Schilde,2
1905,5781,Jonas,Akesson,2
1905,5841,Mariano,Barbasán Lagueruela,2
1905,5848,Giorgio,Belloni,2
1905,5849,Manuel,Benedito Vives,2
1905,5855,Aureliano,Beruete,2
1905,5862,Richard,Bisschop,2
1905,5863,Christian Vigilius,Blache,2
1905,5866,Edmund,Blume,2
1905,5870,Karl,Boehme,2
1905,5875,Hans Ole,Brasen,2
1905,5879,Ettore,Burzi,2
1905,5885,Onorato,Carlandi,2
1905,5889,Lodovico,Cavaleri,2
1905,5898,Juan,Comba García,2
1905,5899,Adolf,Le Comte,2
1905,5900,Battista,Costatini,2
1905,5915,Friedrich,Delcroix,2
1905,5925,Aloys,Eckardt,2
1905,5926,Otto,Eerelman,2
1905,5927,Andreas,Egersdörfer,2
1905,5930,Wilhelm,Eilers,2
1905,5940,Max,Fabian,2
1905,5947,Julie,Fleischmann,2
1905,5955,Carl,Frydensberg,2
1905,5958,Josef,Futterer,2
1905,5961,José,Gallegos y Arnosa,2
1905,5965,José,Garnelo y Alda,2
1905,5968,Jacob,Gehrig,2
1905,5971,Max Eduard,Giese,2
1905,5975,Ferdinand,Götz,2
1905,5980,Franz,Gräßel,2
1905,5992,Hermanus Petrus Antonius,Gunneweg,2
1905,5997,Richard von,Hagn,2
1905,6014,Erik Ludvig,Henningsen,2
1905,6020,Karl,Herrmann,2
1905,6022,August,Herrmann-Allgäu,2
1905,6031,Adolf,Höfer,2
1905,6049,Gustave,Jeanneret,2
1905,6052,Hans Gabriel,Jentzsch,2
1905,6056,Pieter de,Josselin de Jong,2
1905,6070,Franz,Kiederich,2
1905,6081,Elise Konstantin,Hansen,2
1905,6091,Hermann Gottlieb,Kricheldorf,2
1905,6093,Carl,Kronberger,2
1905,6096,Wilhelm,Kuhnert,2
1905,6099,Fredrik,Lagerström,2
1905,6101,Ludwig von,Langenmantel,2
1905,6115,Hermann,Lindenschmit,2
1905,6116,Richard,Linderum,2
1905,6118,Carl,Liner,2
1905,6123,Emilio,Longoni,2
1905,6129,Ştefan,Luchian,2
1905,6144,Salvador,Martínez Cubells,2
1905,6151,Emo,Mazzetti,2
1905,6153,Eliseo,Meifrén y Roig,2
1905,6185,Kristian,Møhl-Hansen,2
1905,6189,José,Moreno Carbonero,2
1905,6191,Anton Maria,Mucchi-Vignoli,2
1905,6206,Reinhold,Norstedt,2
1905,6207,Ivar Gustaf Julius,Nyberg,2
1905,6212,Edvard Frederik,Petersen,2
1905,6215,Franz Sales,Pernat,2
1905,6225,Max Joseph,Pitzner,2
1905,6226,Cecilio,Plá,2
1905,6228,Stefan,Popescu,2
1905,6230,Rudolf,Possin,2
1905,6235,Wilhelm Carl,Räuber,2
1905,6236,Manuel,Ramírez Ibáñez,2
1905,6237,Heinrich,Rasch,2
1905,6238,Amalie,Rau,2
1905,6244,Heinrich Richard,Reder,2
1905,6254,Laurits Andersen,Ring,2
1905,6259,Moritz,Röbbecke,2
1905,6270,Curt,Rüger,2
1905,6273,Pedro,Sáenz Sáenz,2
1905,6275,Josef Andreas,Sailer,2
1905,6287,Johann Christopher,Schlichtkrull,2
1905,6291,Josef,Schmitzberger,2
1905,6292,Leopold,Schmutzler,2
1905,6302,Georg Von,Schuster-Woldan,2
1905,6314,Frans,Simons,2
1905,6318,Hobbe,Smith,2
1905,6328,Heinrich,Stelzner,2
1905,6332,Augusto,Stoppoloni,2
1905,6336,Daniele,DeStrobel,2
1905,6363,Otto,Ubbelohde,2
1905,6372,Carlos,Vázquez Ubeda,2
